dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,438,spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-servlet-graalvm/pom.xml::::project::::profiles::::profile_native::::build::::plugins::::plugin_spring-boot-maven-plugin::::executions::::execution::::goals::::goal_repackage::::repackage <-> spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-zookeeper/pom.xml::::project::::build::::plugins::::plugin_spring-boot-maven-plugin::::executions::::execution::::goals::::goal_repackage::::repackage,spring-boot-admin,project.profiles.profile_native.build.plugins.plugin_spring-boot-maven-plugin.executions.execution.goals.goal_repackage,repackage,ConfigType.UNKNOWN,spring-boot-admin-samples/spring-boot-admin-sample-servlet-graalvm/pom.xml,maven,project.build.plugins.plugin_spring-boot-maven-plugin.executions.execution.goals.goal_repackage,repackage,ConfigType.UNKNOWN,spring-boot-admin-samples/spring-boot-admin-sample-zookeeper/pom.xml,maven,correct,FALSE,False,Libraries,Maven Plugin,different options that are not related
value-equality,191,mall-swarm::::document/docker/docker-compose-app.yml::::services::::mall-admin::::ports::::in::::8080 <-> mall-swarm::::mall-admin/src/main/resources/application.yml::::server.port::::8080,mall-swarm,services.mall-admin.ports.in,8080,ConfigType.PORT,document/docker/docker-compose-app.yml,docker-compose,server.port,8080,ConfigType.PORT,mall-admin/src/main/resources/application.yml,spring,correct,TRUE,True,Port,Port,ports have to be equal
value-equality,63,jetlinks-community::::jetlinks-components/protocol-component/pom.xml::::project::::dependencies::::dependency_common-component::::scope::::compile <-> jetlinks-community::::jetlinks-standalone/pom.xml::::project::::dependencies::::dependency_reactor-netty::::scope::::compile,jetlinks-community,project.dependencies.dependency_common-component.scope,compile,ConfigType.UNKNOWN,jetlinks-components/protocol-component/pom.xml,maven,project.dependencies.dependency_reactor-netty.scope,compile,ConfigType.UNKNOWN,jetlinks-standalone/pom.xml,maven,correct,FALSE,False,Libraries,Dependency Scope,different options that are not related
value-equality,226,mall::::mall-demo/pom.xml::::project::::parent_mall::::version::::version:1.0-SNAPSHOT <-> mall::::pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall,project.parent_mall.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-demo/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Inheritance,version is inherited from parent
value-equality,169,mall-swarm::::mall-monitor/pom.xml::::project::::build::::plugins::::plugin_spring-boot-maven-plugin::::groupId::::org.springframework.boot <-> mall-swarm::::mall-portal/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-redis::::groupId::::org.springframework.boot,mall-swarm,project.build.plugins.plugin_spring-boot-maven-plugin.groupId,org.springframework.boot,ConfigType.NAME,mall-monitor/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-data-redis.groupId,org.springframework.boot,ConfigType.NAME,mall-portal/pom.xml,maven,correct,FALSE,False,Others,Others,dependency and plugin do not depend on each other
value-equality,120,litemall::::litemall-core/src/main/resources/application.yml::::logging.level.org.mybatis::::ERROR <-> litemall::::litemall-core/src/main/resources/application.yml::::logging.level.root::::ERROR,litemall,logging.level.org.mybatis,ERROR,ConfigType.UNKNOWN,litemall-core/src/main/resources/application.yml,spring,logging.level.root,ERROR,ConfigType.UNKNOWN,litemall-core/src/main/resources/application.yml,spring,correct,FALSE,False,Others,Logging Level,logging levels can be different 
value-equality,153,mall-swarm::::mall-portal/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-mongodb::::groupId::::org.springframework.boot <-> mall-swarm::::mall-search/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-elasticsearch::::groupId::::org.springframework.boot,mall-swarm,project.dependencies.dependency_spring-boot-starter-data-mongodb.groupId,org.springframework.boot,ConfigType.NAME,mall-portal/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-data-elasticsearch.groupId,org.springframework.boot,ConfigType.NAME,mall-search/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,311,piggymetrics::::notification-service/pom.xml::::project::::parent_piggymetrics::::version::::version:1.0-SNAPSHOT <-> piggymetrics::::pom.xml::::project::::version::::version:1.0-SNAPSHOT,piggymetrics,project.parent_piggymetrics.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,notification-service/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Project Inheritance,version is inherited from parent
value-equality,228,mall::::mall-admin/src/main/resources/application-dev.yml::::minio.bucketName::::mall <-> mall::::mall-mbg/pom.xml::::project::::parent_mall::::artifactId::::mall,mall,minio.bucketName,mall,ConfigType.UNKNOWN,mall-admin/src/main/resources/application-dev.yml,spring,project.parent_mall.artifactId,mall,ConfigType.NAME,mall-mbg/pom.xml,maven,correct,Borderline,False,Generic Names,Names,different options that are not related
value-equality,37,apollo::::apollo-configservice/src/test/resources/application.properties::::spring.jpa.defer-datasource-initialization::::true <-> apollo::::apollo-portal/pom.xml::::project::::dependencies::::dependency_spring-boot-configuration-processor::::optional::::true,apollo,spring.jpa.defer-datasource-initialization,TRUE,ConfigType.VERSION_NUMBER,apollo-configservice/src/test/resources/application.properties,spring,project.dependencies.dependency_spring-boot-configuration-processor.optional,TRUE,ConfigType.BOOLEAN,apollo-portal/pom.xml,maven,partially,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,414,spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-consul/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-web::::groupId::::org.springframework.boot <-> spring-boot-admin::::spring-boot-admin-server-ui/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-web::::groupId::::org.springframework.boot,spring-boot-admin,project.dependencies.dependency_spring-boot-starter-web.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-samples/spring-boot-admin-sample-consul/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-web.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-server-ui/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules lives under same groupID
value-equality,126,litemall::::litemall-all-war/pom.xml::::project::::dependencies::::dependency_litemall-core::::groupId::::org.linlinjava <-> litemall::::pom.xml::::project::::dependencyManagement::::dependencies::::dependency_litemall-all::::groupId::::org.linlinjava,litemall,project.dependencies.dependency_litemall-core.groupId,org.linlinjava,ConfigType.NAME,litemall-all-war/pom.xml,maven,project.dependencyManagement.dependencies.dependency_litemall-all.groupId,org.linlinjava,ConfigType.NAME,pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,0,apollo::::apollo-audit/apollo-audit-api/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> apollo::::apollo-biz/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,apollo,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,apollo-audit/apollo-audit-api/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,apollo-biz/pom.xml,maven,correct,TRUE,True,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,320,piggymetrics::::docker-compose.yml::::services::::account-mongodb::::image::::sqshq/piggymetrics-mongodb <-> piggymetrics::::docker-compose.yml::::services::::statistics-mongodb::::image::::sqshq/piggymetrics-mongodb,piggymetrics,services.account-mongodb.image,sqshq/piggymetrics-mongodb,ConfigType.IMAGE,docker-compose.yml,docker-compose,services.statistics-mongodb.image,sqshq/piggymetrics-mongodb,ConfigType.IMAGE,docker-compose.yml,docker-compose,correct,FALSE,False,Independent Components,Different Services,different services can different images
value-equality,51,jetlinks-community::::jetlinks-manager/device-manager/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> jetlinks-community::::jetlinks-manager/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,jetlinks-community,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,jetlinks-manager/device-manager/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,jetlinks-manager/pom.xml,maven,correct,TRUE,True,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,213,mall::::mall-admin/src/main/resources/application-prod.yml::::logging.level.com.macro.mall::::info <-> mall::::mall-portal/src/main/resources/application-prod.yml::::logging.level.root::::info,mall,logging.level.com.macro.mall,info,ConfigType.UNKNOWN,mall-admin/src/main/resources/application-prod.yml,spring,logging.level.root,info,ConfigType.UNKNOWN,mall-portal/src/main/resources/application-prod.yml,spring,correct,FALSE,False,Others,Logging Level,logging levels can be different 
value-equality,261,music-website::::music-server/src/main/resources/application-dev.properties::::spring.datasource.username::::root <-> music-website::::music-server/src/main/resources/application-prod.properties::::spring.datasource.username::::root,music-website,spring.datasource.username,root,ConfigType.USERNAME,music-server/src/main/resources/application-dev.properties,spring,spring.datasource.username,root,ConfigType.USERNAME,music-server/src/main/resources/application-prod.properties,spring,correct,FALSE,False,Datasource,Datasource,prod and dev environment actually do not share datasource
value-equality,89,jetlinks-community::::jetlinks-components/notify-component/notify-sms/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> jetlinks-community::::jetlinks-components/rule-engine-component/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,jetlinks-community,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,jetlinks-components/notify-component/notify-sms/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,jetlinks-components/rule-engine-component/pom.xml,maven,correct,TRUE,True,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,36,apollo::::apollo-adminservice/src/main/resources/application.properties::::apollo.audit.log.enabled::::true <-> apollo::::pom.xml::::project::::repositories::::repository_sonatype-nexus-snapshots::::snapshots::::enabled::::true,apollo,apollo.audit.log.enabled,TRUE,ConfigType.BOOLEAN,apollo-adminservice/src/main/resources/application.properties,spring,project.repositories.repository_sonatype-nexus-snapshots.snapshots.enabled,TRUE,ConfigType.BOOLEAN,pom.xml,maven,correct,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,330,piggymetrics::::docker-compose.yml::::services::::account-service::::logging::::options::::max-file::::10 <-> piggymetrics::::docker-compose.yml::::services::::monitoring::::logging::::options::::max-file::::10,piggymetrics,services.account-service.logging.options.max-file,10,ConfigType.NAME,docker-compose.yml,docker-compose,services.monitoring.logging.options.max-file,10,ConfigType.NUMBER,docker-compose.yml,docker-compose,partially,Borderline,False,Others,Logging,different services does not depend on each other
value-equality,291,music-website::::music-client/package.json::::devDependencies::::@typescript-eslint/eslint-plugin::::@typescript-eslint/eslint-plugin:^5.4.0 <-> music-website::::music-manage/package.json::::devDependencies::::@typescript-eslint/eslint-plugin::::@typescript-eslint/eslint-plugin:^5.4.0,music-website,devDependencies.@typescript-eslint/eslint-plugin,@typescript-eslint/eslint-plugin:^5.4.0,ConfigType.VERSION_NUMBER,music-client/package.json,nodejs,devDependencies.@typescript-eslint/eslint-plugin,@typescript-eslint/eslint-plugin:^5.4.0,ConfigType.VERSION_NUMBER,music-manage/package.json,nodejs,correct,Borderline,False,Version Numbers,Library,"modules can import different versions of the same dependency, unless explicitly stateted identical version are likely coincidental, if explicitly stated should be consistent to avoid version inconsistencies across modules"
value-equality,146,litemall::::litemall-admin-api/pom.xml::::project::::parent_litemall::::artifactId::::litemall <-> litemall::::litemall-all/pom.xml::::project::::parent_litemall::::artifactId::::litemall,litemall,project.parent_litemall.artifactId,litemall,ConfigType.NAME,litemall-admin-api/pom.xml,maven,project.parent_litemall.artifactId,litemall,ConfigType.NAME,litemall-all/pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Project Inheritance,artifactID is inherited from parent
value-equality,59,jetlinks-community::::jetlinks-components/network-component/mqtt-component/pom.xml::::project::::dependencies::::dependency_jetlinks-core::::groupId::::org.jetlinks <-> jetlinks-community::::jetlinks-manager/notify-manager/pom.xml::::project::::dependencies::::dependency_jetlinks-core::::groupId::::org.jetlinks,jetlinks-community,project.dependencies.dependency_jetlinks-core.groupId,org.jetlinks,ConfigType.NAME,jetlinks-components/network-component/mqtt-component/pom.xml,maven,project.dependencies.dependency_jetlinks-core.groupId,org.jetlinks,ConfigType.NAME,jetlinks-manager/notify-manager/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different module live under same groupID
